time	serving_cell_id	ue_id	distance_to_cell(m)	throughput(Mb/s)	sc_power(dBm)	rsrp(dBm)	noise_power(dBm)	sinr(dB)	cqi	mcs
0.0	3	3519	189.34651874024047	-inf	100.0	-inf	-118.0			
0.0	3	9664	196.088983584092	-inf	100.0	-inf	-118.0			
0.0	3	7618	51.57556132855295	-inf	100.0	-inf	-118.0			
0.0	3	1479	190.257411425682	-inf	100.0	-inf	-118.0			
0.0	3	9674	3.3215059722488767	-inf	100.0	-inf	-118.0			
0.0	3	1484	133.2815333275627	-inf	100.0	-inf	-118.0			
0.0	3	7630	133.46625854472921	-inf	100.0	-inf	-118.0			
0.0	3	3535	129.78962775344328	-inf	100.0	-inf	-118.0			
0.0	3	1489	274.11145206218583	-inf	100.0	-inf	-118.0			
0.0	3	9682	141.19672215115406	-inf	100.0	-inf	-118.0			
0.0	3	5598	195.00926583659103	-inf	100.0	-inf	-118.0			
0.0	3	7646	196.5990335031423	-inf	100.0	-inf	-118.0			
0.0	3	5600	253.53930799333568	-inf	100.0	-inf	-118.0			
0.0	3	5610	66.73709906531082	-inf	100.0	-inf	-118.0			
0.0	3	1515	234.09802238540038	-inf	100.0	-inf	-118.0			
0.0	3	1518	102.31366460559974	-inf	100.0	-inf	-118.0			
0.0	3	5615	176.6795502369561	-inf	100.0	-inf	-118.0			
0.0	3	7664	197.56335454288617	-inf	100.0	-inf	-118.0			
0.0	3	5618	46.98044951473197	-inf	100.0	-inf	-118.0			
0.0	3	3573	250.28371271375482	-inf	100.0	-inf	-118.0			
0.0	3	5625	53.75873166108062	-inf	100.0	-inf	-118.0			
0.0	3	9721	152.47239219058596	-inf	100.0	-inf	-118.0			
0.0	3	9724	281.9467673878052	-inf	100.0	-inf	-118.0			
0.0	3	3582	249.98348536350255	-inf	100.0	-inf	-118.0			
0.0	3	7691	244.99809047193108	-inf	100.0	-inf	-118.0			
0.0	3	7692	220.8994082337551	-inf	100.0	-inf	-118.0			
0.0	3	7697	235.04382437870612	-inf	100.0	-inf	-118.0			
0.0	3	7698	225.47687562244522	-inf	100.0	-inf	-118.0			
0.0	3	1570	124.2841253746818	-inf	100.0	-inf	-118.0			
0.0	3	5668	208.0201580777649	-inf	100.0	-inf	-118.0			
0.0	3	5670	84.10381804867757	-inf	100.0	-inf	-118.0			
0.0	3	9772	136.92012549844685	-inf	100.0	-inf	-118.0			
0.0	3	7727	235.29002985443316	-inf	100.0	-inf	-118.0			
0.0	3	3633	280.0286836142556	-inf	100.0	-inf	-118.0			
0.0	3	9777	211.0509205925514	-inf	100.0	-inf	-118.0			
0.0	3	5684	74.84892482237345	-inf	100.0	-inf	-118.0			
0.0	3	5686	51.95066341088505	-inf	100.0	-inf	-118.0			
0.0	3	7736	203.55335273232546	-inf	100.0	-inf	-118.0			
0.0	3	5689	101.55729332681871	-inf	100.0	-inf	-118.0			
0.0	3	1594	117.51976124879845	-inf	100.0	-inf	-118.0			
0.0	3	7741	186.19500212538702	-inf	100.0	-inf	-118.0			
0.0	3	7744	60.3040784165447	-inf	100.0	-inf	-118.0			
0.0	3	5699	213.18328441728607	-inf	100.0	-inf	-118.0			
0.0	3	5703	149.8294782598384	-inf	100.0	-inf	-118.0			
0.0	3	7751	114.81013759967038	-inf	100.0	-inf	-118.0			
0.0	3	7755	211.21202965971605	-inf	100.0	-inf	-118.0			
0.0	3	9805	58.031733951628134	-inf	100.0	-inf	-118.0			
0.0	3	9813	143.39718131243708	-inf	100.0	-inf	-118.0			
0.0	3	5724	186.48524929184006	-inf	100.0	-inf	-118.0			
0.0	3	5730	138.69939713713842	-inf	100.0	-inf	-118.0			
0.0	3	9827	168.99578835513591	-inf	100.0	-inf	-118.0			
0.0	3	3684	133.11523061858665	-inf	100.0	-inf	-118.0			
0.0	3	3687	144.60923471934925	-inf	100.0	-inf	-118.0			
0.0	3	9833	248.0744617979948	-inf	100.0	-inf	-118.0			
0.0	3	7792	216.88756266883743	-inf	100.0	-inf	-118.0			
0.0	3	1649	220.27456964995233	-inf	100.0	-inf	-118.0			
0.0	3	3698	121.34667514858583	-inf	100.0	-inf	-118.0			
0.0	3	5752	131.9041068961901	-inf	100.0	-inf	-118.0			
0.0	3	3706	151.13978351446391	-inf	100.0	-inf	-118.0			
0.0	3	9852	222.9239553146962	-inf	100.0	-inf	-118.0			
0.0	3	9853	170.4728728927435	-inf	100.0	-inf	-118.0			
0.0	3	5763	22.860667561969006	-inf	100.0	-inf	-118.0			
0.0	3	1668	107.76439541958538	-inf	100.0	-inf	-118.0			
0.0	3	7813	50.78881546482728	-inf	100.0	-inf	-118.0			
0.0	3	7816	117.9475526500735	-inf	100.0	-inf	-118.0			
0.0	3	1673	168.61231907640627	-inf	100.0	-inf	-118.0			
0.0	3	9872	41.5462323930921	-inf	100.0	-inf	-118.0			
0.0	3	3731	149.9503113921679	-inf	100.0	-inf	-118.0			
0.0	3	1685	137.88706315936906	-inf	100.0	-inf	-118.0			
0.0	3	3738	63.997725037645786	-inf	100.0	-inf	-118.0			
0.0	3	1693	127.79174326830844	-inf	100.0	-inf	-118.0			
0.0	3	5791	113.94645899839118	-inf	100.0	-inf	-118.0			
0.0	3	5796	237.09030261248856	-inf	100.0	-inf	-118.0			
0.0	3	1701	237.16826696885073	-inf	100.0	-inf	-118.0			
0.0	3	1702	125.29046185749493	-inf	100.0	-inf	-118.0			
0.0	3	7848	10.369896478623241	-inf	100.0	-inf	-118.0			
0.0	3	5802	196.66555656606374	-inf	100.0	-inf	-118.0			
0.0	3	1708	259.2566036627909	-inf	100.0	-inf	-118.0			
0.0	3	5811	32.54811482346205	-inf	100.0	-inf	-118.0			
0.0	3	7859	102.27355072154806	-inf	100.0	-inf	-118.0			
0.0	3	9915	214.41811428363468	-inf	100.0	-inf	-118.0			
0.0	3	3772	187.81885542295169	-inf	100.0	-inf	-118.0			
0.0	3	3777	250.16578779071747	-inf	100.0	-inf	-118.0			
0.0	3	1735	53.818946411555004	-inf	100.0	-inf	-118.0			
0.0	3	1744	184.93215884689354	-inf	100.0	-inf	-118.0			
0.0	3	5847	213.9056411499012	-inf	100.0	-inf	-118.0			
0.0	3	9943	198.13848609884894	-inf	100.0	-inf	-118.0			
0.0	3	3801	170.79959312732169	-inf	100.0	-inf	-118.0			
0.0	3	1754	219.74665805462013	-inf	100.0	-inf	-118.0			
0.0	3	3804	66.18273048776216	-inf	100.0	-inf	-118.0			
0.0	3	3807	225.13910060844347	-inf	100.0	-inf	-118.0			
0.0	3	9954	217.01723031375693	-inf	100.0	-inf	-118.0			
0.0	3	7908	109.9997253593143	-inf	100.0	-inf	-118.0			
0.0	3	7920	231.64736030113593	-inf	100.0	-inf	-118.0			
0.0	3	7923	233.09291663696538	-inf	100.0	-inf	-118.0			
0.0	3	5881	241.3338861363305	-inf	100.0	-inf	-118.0			
0.0	3	5888	108.3379526500651	-inf	100.0	-inf	-118.0			
0.0	3	1797	115.12866352887468	-inf	100.0	-inf	-118.0			
0.0	3	9990	232.56349156180465	-inf	100.0	-inf	-118.0			
0.0	3	1799	158.47478978281913	-inf	100.0	-inf	-118.0			
0.0	3	9998	97.18065104476479	-inf	100.0	-inf	-118.0			
0.0	3	3855	109.40703861537288	-inf	100.0	-inf	-118.0			
0.0	3	3856	200.21732958576217	-inf	100.0	-inf	-118.0			
0.0	3	10002	108.34137520699579	-inf	100.0	-inf	-118.0			
0.0	3	10003	145.95294285806906	-inf	100.0	-inf	-118.0			
0.0	3	3861	78.0602336124066	-inf	100.0	-inf	-118.0			
0.0	3	1818	242.14734508843148	-inf	100.0	-inf	-118.0			
0.0	3	5914	26.85943314589363	-inf	100.0	-inf	-118.0			
0.0	3	7967	25.758518229169372	-inf	100.0	-inf	-118.0			
0.0	3	5936	123.45383327496114	-inf	100.0	-inf	-118.0			
0.0	3	5938	203.8595856337635	-inf	100.0	-inf	-118.0			
0.0	3	5939	15.371064152904264	-inf	100.0	-inf	-118.0			
0.0	3	5941	100.34582359708519	-inf	100.0	-inf	-118.0			
0.0	3	1872	231.309426222298	-inf	100.0	-inf	-118.0			
0.0	3	3922	146.72055201800154	-inf	100.0	-inf	-118.0			
0.0	3	1877	212.05061137475698	-inf	100.0	-inf	-118.0			
0.0	3	3932	260.75781029281075	-inf	100.0	-inf	-118.0			
0.0	3	8033	157.38268463822743	-inf	100.0	-inf	-118.0			
0.0	3	8036	73.21797392880796	-inf	100.0	-inf	-118.0			
0.0	3	3941	63.92224993459479	-inf	100.0	-inf	-118.0			
0.0	3	1895	250.33581857593822	-inf	100.0	-inf	-118.0			
0.0	3	3944	196.89034493638883	-inf	100.0	-inf	-118.0			
0.0	3	8046	248.64425981794744	-inf	100.0	-inf	-118.0			
0.0	3	3957	165.76788109996878	-inf	100.0	-inf	-118.0			
0.0	3	3958	61.286066427238715	-inf	100.0	-inf	-118.0			
0.0	3	3959	167.8842416296549	-inf	100.0	-inf	-118.0			
0.0	3	6005	139.53982556130916	-inf	100.0	-inf	-118.0			
0.0	3	6007	99.50643682453139	-inf	100.0	-inf	-118.0			
0.0	3	3970	102.2649003145153	-inf	100.0	-inf	-118.0			
0.0	3	3973	91.72845927870821	-inf	100.0	-inf	-118.0			
0.0	3	6028	200.8180901943762	-inf	100.0	-inf	-118.0			
0.0	3	6031	154.88002686169673	-inf	100.0	-inf	-118.0			
0.0	3	8086	163.8115268987766	-inf	100.0	-inf	-118.0			
0.0	3	8088	75.19870414278613	-inf	100.0	-inf	-118.0			
0.0	3	1947	67.05436080524348	-inf	100.0	-inf	-118.0			
0.0	3	1952	217.35735993504696	-inf	100.0	-inf	-118.0			
0.0	3	6053	84.59357453682561	-inf	100.0	-inf	-118.0			
0.0	3	6055	130.36813653741825	-inf	100.0	-inf	-118.0			
0.0	3	1973	227.24260754426737	-inf	100.0	-inf	-118.0			
0.0	3	4025	100.98638412064959	-inf	100.0	-inf	-118.0			
0.0	3	1981	239.6560609412502	-inf	100.0	-inf	-118.0			
0.0	3	1982	118.5952537282162	-inf	100.0	-inf	-118.0			
0.0	3	4033	56.10104249069354	-inf	100.0	-inf	-118.0			
0.0	3	8137	240.65972911768924	-inf	100.0	-inf	-118.0			
0.0	3	4047	132.37191708526416	-inf	100.0	-inf	-118.0			
0.0	3	2003	253.8421179372863	-inf	100.0	-inf	-118.0			
0.0	3	4052	88.97319011203498	-inf	100.0	-inf	-118.0			
0.0	3	4053	204.33123431250098	-inf	100.0	-inf	-118.0			
0.0	3	8148	219.984103933684	-inf	100.0	-inf	-118.0			
0.0	3	4062	251.57729403808315	-inf	100.0	-inf	-118.0			
0.0	3	6117	124.20807037096863	-inf	100.0	-inf	-118.0			
0.0	3	2041	137.22264113078742	-inf	100.0	-inf	-118.0			
0.0	3	8189	214.36422494822872	-inf	100.0	-inf	-118.0			
0.0	4	2049	59.54295294529137	-inf	100.0	-inf	-118.0			
0.0	4	4097	233.0350752714509	-inf	100.0	-inf	-118.0			
0.0	4	4	244.95312789011567	-inf	100.0	-inf	-118.0			
0.0	4	6152	117.02130579886762	-inf	100.0	-inf	-118.0			
0.0	4	6154	259.3340539278902	-inf	100.0	-inf	-118.0			
0.0	4	6159	116.77588934086575	-inf	100.0	-inf	-118.0			
0.0	4	2068	258.7569888722795	-inf	100.0	-inf	-118.0			
0.0	4	21	86.15885324556571	-inf	100.0	-inf	-118.0			
0.0	4	22	214.80191992112324	-inf	100.0	-inf	-118.0			
0.0	4	4118	236.97557673144948	-inf	100.0	-inf	-118.0			
0.0	4	6168	84.5679944737112	-inf	100.0	-inf	-118.0			
0.0	4	6169	113.37816056695287	-inf	100.0	-inf	-118.0			
0.0	4	27	60.17531656188891	-inf	100.0	-inf	-118.0			
0.0	4	28	206.10756900818384	-inf	100.0	-inf	-118.0			
0.0	4	2077	235.95174021772993	-inf	100.0	-inf	-118.0			
0.0	4	6174	234.53787549043952	-inf	100.0	-inf	-118.0			
0.0	4	4129	170.30351129398667	-inf	100.0	-inf	-118.0			
0.0	4	4133	150.81350603276806	-inf	100.0	-inf	-118.0			
0.0	4	8234	209.11708575471474	-inf	100.0	-inf	-118.0			
0.0	4	45	254.58986065291796	-inf	100.0	-inf	-118.0			
0.0	4	2094	34.32889830481792	-inf	100.0	-inf	-118.0			
0.0	4	8243	225.66205782633028	-inf	100.0	-inf	-118.0			
0.0	4	6198	126.15538372963975	-inf	100.0	-inf	-118.0			
0.0	4	4154	222.6376549978214	-inf	100.0	-inf	-118.0			
0.0	4	6207	126.57206667415988	-inf	100.0	-inf	-118.0			
0.0	4	8255	162.3134560734905	-inf	100.0	-inf	-118.0			
0.0	4	4168	145.13640147805978	-inf	100.0	-inf	-118.0			
0.0	4	4174	212.54689933029783	-inf	100.0	-inf	-118.0			
0.0	4	6224	217.21886981334336	-inf	100.0	-inf	-118.0			
0.0	4	6225	139.83510598017847	-inf	100.0	-inf	-118.0			
0.0	4	83	238.93208895259156	-inf	100.0	-inf	-118.0			
0.0	4	84	138.1506561802467	-inf	100.0	-inf	-118.0			
0.0	4	87	219.02309835955458	-inf	100.0	-inf	-118.0			
0.0	4	6232	219.18181361526473	-inf	100.0	-inf	-118.0			
0.0	4	2137	193.61009814695808	-inf	100.0	-inf	-118.0			
0.0	4	2141	223.34786870153587	-inf	100.0	-inf	-118.0			
0.0	4	6239	75.56619401804866	-inf	100.0	-inf	-118.0			
0.0	4	4192	192.07465489500615	-inf	100.0	-inf	-118.0			
0.0	4	4195	111.05500599073794	-inf	100.0	-inf	-118.0			
0.0	4	8293	187.11004803580545	-inf	100.0	-inf	-118.0			
0.0	4	6248	137.48316967259402	-inf	100.0	-inf	-118.0			
0.0	4	107	223.14350490515648	-inf	100.0	-inf	-118.0			
0.0	4	108	183.57042721178638	-inf	100.0	-inf	-118.0			
0.0	4	2158	119.18029368588812	-inf	100.0	-inf	-118.0			
0.0	4	6255	144.53799521281348	-inf	100.0	-inf	-118.0			
0.0	4	8310	89.75546782435903	-inf	100.0	-inf	-118.0			
0.0	4	2168	171.33085308376118	-inf	100.0	-inf	-118.0			
0.0	4	2169	170.8204718599816	-inf	100.0	-inf	-118.0			
0.0	4	4219	242.19549205806976	-inf	100.0	-inf	-118.0			
0.0	4	4226	128.5785418390637	-inf	100.0	-inf	-118.0			
0.0	4	6275	167.00532788197904	-inf	100.0	-inf	-118.0			
0.0	4	4228	125.81175670531704	-inf	100.0	-inf	-118.0			
0.0	4	8323	237.45801168380632	-inf	100.0	-inf	-118.0			
0.0	4	135	128.15514845685064	-inf	100.0	-inf	-118.0			
0.0	4	6279	75.29288758000351	-inf	100.0	-inf	-118.0			
0.0	4	2185	196.5117132490415	-inf	100.0	-inf	-118.0			
0.0	4	139	270.8874644487152	-inf	100.0	-inf	-118.0			
0.0	4	4237	244.91919941018313	-inf	100.0	-inf	-118.0			
0.0	4	8338	213.9311423822948	-inf	100.0	-inf	-118.0			
0.0	4	4243	230.14766349367775	-inf	100.0	-inf	-118.0			
0.0	4	8347	208.9111730603355	-inf	100.0	-inf	-118.0			
0.0	4	2204	176.0044274412962	-inf	100.0	-inf	-118.0			
0.0	4	4254	152.44667941250324	-inf	100.0	-inf	-118.0			
0.0	4	2214	189.38092681472332	-inf	100.0	-inf	-118.0			
0.0	4	174	165.0075540568646	-inf	100.0	-inf	-118.0			
0.0	4	177	281.49056501025507	-inf	100.0	-inf	-118.0			
0.0	4	181	214.13629379282392	-inf	100.0	-inf	-118.0			
0.0	4	6326	180.5684852187964	-inf	100.0	-inf	-118.0			
0.0	4	8373	209.24082418659478	-inf	100.0	-inf	-118.0			
0.0	4	6328	215.19751260143806	-inf	100.0	-inf	-118.0			
0.0	4	4282	61.281280731344495	-inf	100.0	-inf	-118.0			
0.0	4	197	267.1229525223137	-inf	100.0	-inf	-118.0			
0.0	4	200	183.18592335485218	-inf	100.0	-inf	-118.0			
0.0	4	211	188.89226553374613	-inf	100.0	-inf	-118.0			
0.0	4	226	115.26098471230591	-inf	100.0	-inf	-118.0			
0.0	4	228	211.48125432808806	-inf	100.0	-inf	-118.0			
0.0	4	2285	164.9755042978739	-inf	100.0	-inf	-118.0			
0.0	4	6381	163.90690802707624	-inf	100.0	-inf	-118.0			
0.0	4	4335	95.55434468938677	-inf	100.0	-inf	-118.0			
0.0	4	6382	225.09102455946083	-inf	100.0	-inf	-118.0			
0.0	4	6383	129.9321069302386	-inf	100.0	-inf	-118.0			
0.0	4	6385	95.72707913495397	-inf	100.0	-inf	-118.0			
0.0	4	8437	29.673815470221122	-inf	100.0	-inf	-118.0			
0.0	4	8439	137.8505012822652	-inf	100.0	-inf	-118.0			
0.0	4	4349	138.65342344441132	-inf	100.0	-inf	-118.0			
0.0	4	8450	36.29862325738616	-inf	100.0	-inf	-118.0			
0.0	4	271	137.1255638558106	-inf	100.0	-inf	-118.0			
0.0	4	4381	94.56966994887436	-inf	100.0	-inf	-118.0			
0.0	4	6433	143.2624187115521	-inf	100.0	-inf	-118.0			
0.0	4	4387	207.5295426354235	-inf	100.0	-inf	-118.0			
0.0	4	8488	22.756758140757675	-inf	100.0	-inf	-118.0			
0.0	4	2345	260.5979815802723	-inf	100.0	-inf	-118.0			
0.0	4	2351	155.52914422894966	-inf	100.0	-inf	-118.0			
0.0	4	6453	243.1481438347199	-inf	100.0	-inf	-118.0			
0.0	4	2361	72.51936788255489	-inf	100.0	-inf	-118.0			
0.0	4	8507	221.9257585874623	-inf	100.0	-inf	-118.0			
0.0	4	4413	223.265533437532	-inf	100.0	-inf	-118.0			
0.0	4	4414	102.46418486148103	-inf	100.0	-inf	-118.0			
0.0	4	4420	147.83307090272513	-inf	100.0	-inf	-118.0			
0.0	4	2375	200.7589651691635	-inf	100.0	-inf	-118.0			
0.0	4	6479	234.94835400824007	-inf	100.0	-inf	-118.0			
0.0	4	8527	243.22958336472752	-inf	100.0	-inf	-118.0			
0.0	4	8529	150.5024476139464	-inf	100.0	-inf	-118.0			
0.0	4	4440	160.00623614201226	-inf	100.0	-inf	-118.0			
0.0	4	2396	231.54824296868568	-inf	100.0	-inf	-118.0			
0.0	4	4444	190.80972029849994	-inf	100.0	-inf	-118.0			
0.0	4	354	195.7738183040428	-inf	100.0	-inf	-118.0			
0.0	4	359	272.59842492446114	-inf	100.0	-inf	-118.0			
0.0	4	4460	156.9977122090207	-inf	100.0	-inf	-118.0			
0.0	4	6509	131.31710763300507	-inf	100.0	-inf	-118.0			
0.0	4	8562	92.08119593925773	-inf	100.0	-inf	-118.0			
0.0	4	2421	100.89170027285603	-inf	100.0	-inf	-118.0			
0.0	4	2424	229.4029116718226	-inf	100.0	-inf	-118.0			
0.0	4	2434	210.4846366651492	-inf	100.0	-inf	-118.0			
0.0	4	387	87.67812906850149	-inf	100.0	-inf	-118.0			
0.0	4	390	127.58010745395393	-inf	100.0	-inf	-118.0			
0.0	4	4487	116.03150547395389	-inf	100.0	-inf	-118.0			
0.0	4	394	282.20856148965504	-inf	100.0	-inf	-118.0			
0.0	4	6539	172.176569316505	-inf	100.0	-inf	-118.0			
0.0	4	6540	167.524931554197	-inf	100.0	-inf	-118.0			
0.0	4	2448	220.78430315212364	-inf	100.0	-inf	-118.0			
0.0	4	6550	126.45024190781658	-inf	100.0	-inf	-118.0			
0.0	4	407	249.0766933382327	-inf	100.0	-inf	-118.0			
0.0	4	4505	115.61789376831179	-inf	100.0	-inf	-118.0			
0.0	4	4510	166.14386090920962	-inf	100.0	-inf	-118.0			
0.0	4	416	117.84343536275624	-inf	100.0	-inf	-118.0			
0.0	4	424	154.62657795207718	-inf	100.0	-inf	-118.0			
0.0	4	2474	91.45899533053111	-inf	100.0	-inf	-118.0			
0.0	4	2477	96.33945253284772	-inf	100.0	-inf	-118.0			
0.0	4	430	87.06282679036678	-inf	100.0	-inf	-118.0			
0.0	4	431	278.0078904098745	-inf	100.0	-inf	-118.0			
0.0	4	438	199.38954616076322	-inf	100.0	-inf	-118.0			
0.0	4	6584	152.6247532784056	-inf	100.0	-inf	-118.0			
0.0	4	4539	33.14055038891922	-inf	100.0	-inf	-118.0			
0.0	4	6587	223.38324019122015	-inf	100.0	-inf	-118.0			
0.0	4	8636	230.045528939131	-inf	100.0	-inf	-118.0			
0.0	4	448	154.3604311578326	-inf	100.0	-inf	-118.0			
0.0	4	450	196.66998458362158	-inf	100.0	-inf	-118.0			
0.0	4	2502	176.3629689482566	-inf	100.0	-inf	-118.0			
0.0	4	6602	244.17562717477455	-inf	100.0	-inf	-118.0			
0.0	4	8652	247.8886339007468	-inf	100.0	-inf	-118.0			
0.0	4	6608	156.8374704439696	-inf	100.0	-inf	-118.0			
0.0	4	4567	139.53033064677294	-inf	100.0	-inf	-118.0			
0.0	4	6617	266.7804894572426	-inf	100.0	-inf	-118.0			
0.0	4	6621	49.35211284734094	-inf	100.0	-inf	-118.0			
0.0	4	482	98.59946404689248	-inf	100.0	-inf	-118.0			
0.0	4	8676	262.6742916204622	-inf	100.0	-inf	-118.0			
0.0	4	4590	248.69301751818458	-inf	100.0	-inf	-118.0			
0.0	4	508	194.53144769229016	-inf	100.0	-inf	-118.0			
0.0	4	6654	79.37112758829231	-inf	100.0	-inf	-118.0			
0.0	4	511	241.7823408409615	-inf	100.0	-inf	-118.0			
0.0	4	6660	248.01199492571044	-inf	100.0	-inf	-118.0			
0.0	4	4614	210.057939691225	-inf	100.0	-inf	-118.0			
0.0	4	8716	203.14663123907525	-inf	100.0	-inf	-118.0			
0.0	4	8718	214.51473421935776	-inf	100.0	-inf	-118.0			
0.0	4	4627	211.35608470415994	-inf	100.0	-inf	-118.0			
0.0	4	4628	229.83925211029177	-inf	100.0	-inf	-118.0			
0.0	4	4629	71.44702528078398	-inf	100.0	-inf	-118.0			
0.0	4	6676	102.21627103504159	-inf	100.0	-inf	-118.0			
0.0	4	6681	195.90641698694685	-inf	100.0	-inf	-118.0			
0.0	4	4635	103.38478550665599	-inf	100.0	-inf	-118.0			
0.0	4	541	248.75266891050873	-inf	100.0	-inf	-118.0			
0.0	4	542	183.93373920461198	-inf	100.0	-inf	-118.0			
0.0	4	4639	180.65785984977992	-inf	100.0	-inf	-118.0			
0.0	4	6691	213.73569667637992	-inf	100.0	-inf	-118.0			
0.0	4	2599	239.40673001040525	-inf	100.0	-inf	-118.0			
0.0	4	2603	185.70533178272046	-inf	100.0	-inf	-118.0			
0.0	4	556	228.5938300111358	-inf	100.0	-inf	-118.0			
0.0	4	8752	94.82896247329477	-inf	100.0	-inf	-118.0			
0.0	4	4663	253.0915385156815	-inf	100.0	-inf	-118.0			
0.0	4	2621	118.67130330807873	-inf	100.0	-inf	-118.0			
0.0	4	4670	279.0873497710708	-inf	100.0	-inf	-118.0			
0.0	4	578	99.60690045635866	-inf	100.0	-inf	-118.0			
0.0	4	579	39.76081861364261	-inf	100.0	-inf	-118.0			
0.0	4	8773	66.76089405623442	-inf	100.0	-inf	-118.0			
0.0	4	4685	201.76783743247142	-inf	100.0	-inf	-118.0			
0.0	4	594	167.98917737901593	-inf	100.0	-inf	-118.0			
0.0	4	600	74.4928942975533	-inf	100.0	-inf	-118.0			
0.0	4	601	242.7370560594852	-inf	100.0	-inf	-118.0			
0.0	4	602	195.4973635858592	-inf	100.0	-inf	-118.0			
0.0	4	603	272.84103393340683	-inf	100.0	-inf	-118.0			
0.0	4	6744	172.64256464830862	-inf	100.0	-inf	-118.0			
0.0	4	8793	263.94011544978974	-inf	100.0	-inf	-118.0			
0.0	4	2658	158.16480357645264	-inf	100.0	-inf	-118.0			
0.0	4	4706	176.49970690065967	-inf	100.0	-inf	-118.0			
0.0	4	8805	243.72386131618117	-inf	100.0	-inf	-118.0			
0.0	4	617	248.72809661271353	-inf	100.0	-inf	-118.0			
0.0	4	2665	129.7951605028509	-inf	100.0	-inf	-118.0			
0.0	4	621	133.04296292922524	-inf	100.0	-inf	-118.0			
0.0	4	4718	263.5861698501736	-inf	100.0	-inf	-118.0			
0.0	4	6766	131.53816901233452	-inf	100.0	-inf	-118.0			
0.0	4	2674	242.59036118930788	-inf	100.0	-inf	-118.0			
0.0	4	8818	221.74426008012264	-inf	100.0	-inf	-118.0			
0.0	4	8823	115.4111159236723	-inf	100.0	-inf	-118.0			
0.0	4	6776	189.15772544442115	-inf	100.0	-inf	-118.0			
0.0	4	4743	19.255338635132965	-inf	100.0	-inf	-118.0			
0.0	4	8843	103.4366310770421	-inf	100.0	-inf	-118.0			
0.0	4	8844	249.46907629942496	-inf	100.0	-inf	-118.0			
0.0	4	6799	189.10775692110457	-inf	100.0	-inf	-118.0			
0.0	4	4756	116.01029950298148	-inf	100.0	-inf	-118.0			
0.0	4	2710	237.24394377706676	-inf	100.0	-inf	-118.0			
0.0	4	2712	217.39424628021743	-inf	100.0	-inf	-118.0			
0.0	4	6809	188.15399530032965	-inf	100.0	-inf	-118.0			
0.0	4	4762	256.49131972630107	-inf	100.0	-inf	-118.0			
0.0	4	8856	235.26713047198854	-inf	100.0	-inf	-118.0			
0.0	4	2718	244.48084496718167	-inf	100.0	-inf	-118.0			
0.0	4	674	168.3691324747736	-inf	100.0	-inf	-118.0			
0.0	4	4771	252.83957589723582	-inf	100.0	-inf	-118.0			
0.0	4	8867	187.28523255601257	-inf	100.0	-inf	-118.0			
0.0	4	680	182.29631802182496	-inf	100.0	-inf	-118.0			
0.0	4	4776	62.14731175043812	-inf	100.0	-inf	-118.0			
0.0	4	4777	163.19102662721318	-inf	100.0	-inf	-118.0			
0.0	4	684	247.94779399924963	-inf	100.0	-inf	-118.0			
0.0	4	4781	252.12230670707402	-inf	100.0	-inf	-118.0			
0.0	4	8882	248.39349205638845	-inf	100.0	-inf	-118.0			
0.0	4	692	51.79035680311372	-inf	100.0	-inf	-118.0			
0.0	4	2742	230.22137101343134	-inf	100.0	-inf	-118.0			
0.0	4	8894	179.4312400668196	-inf	100.0	-inf	-118.0			
0.0	4	8896	81.1449221175252	-inf	100.0	-inf	-118.0			
0.0	4	6849	228.817996066093	-inf	100.0	-inf	-118.0			
0.0	4	707	255.62983432078445	-inf	100.0	-inf	-118.0			
0.0	4	4803	230.53649879696175	-inf	100.0	-inf	-118.0			
0.0	4	6853	179.1174298171634	-inf	100.0	-inf	-118.0			
0.0	4	8899	194.2924094561885	-inf	100.0	-inf	-118.0			
0.0	4	4808	250.47633971115678	-inf	100.0	-inf	-118.0			
0.0	4	713	171.7080845835065	-inf	100.0	-inf	-118.0			
0.0	4	8909	122.88296156833373	-inf	100.0	-inf	-118.0			
0.0	4	4821	183.18038776995706	-inf	100.0	-inf	-118.0			
0.0	4	6871	226.23499454306668	-inf	100.0	-inf	-118.0			
0.0	4	2782	225.14361832613793	-inf	100.0	-inf	-118.0			
0.0	4	8933	195.72498801710435	-inf	100.0	-inf	-118.0			
0.0	4	4843	210.75233618465944	-inf	100.0	-inf	-118.0			
0.0	4	4847	252.08913251125293	-inf	100.0	-inf	-118.0			
0.0	4	4849	210.07515694735787	-inf	100.0	-inf	-118.0			
0.0	4	8946	119.57696542906685	-inf	100.0	-inf	-118.0			
0.0	4	8955	253.64610286697243	-inf	100.0	-inf	-118.0			
0.0	4	772	228.0707972896492	-inf	100.0	-inf	-118.0			
0.0	4	774	251.51432916030282	-inf	100.0	-inf	-118.0			
0.0	4	2825	173.19712562090342	-inf	100.0	-inf	-118.0			
0.0	4	2829	201.05997711093895	-inf	100.0	-inf	-118.0			
0.0	4	4880	245.9974968570416	-inf	100.0	-inf	-118.0			
0.0	4	4885	113.70543255557163	-inf	100.0	-inf	-118.0			
0.0	4	2838	214.1939930437996	-inf	100.0	-inf	-118.0			
0.0	4	6939	241.96337442145477	-inf	100.0	-inf	-118.0			
0.0	4	801	96.89119517191098	-inf	100.0	-inf	-118.0			
0.0	4	4897	47.260015771693325	-inf	100.0	-inf	-118.0			
