 time cell_id                  cell_xyz  cell_bw_MHz subbands  MIMO_gain pattern cell_dBm n_UEs  tp_agg_bits  tp_avg_bits  cell_ec_now  cell_ee_now  cell_avg_se_now  cell_tp_agg_bits_cum  cell_tp_avg_bits_cum  cell_ec_cum  cell_ee_cum  cell_avg_se_overall
  5.0       5  250.  \t-433.01\t  20.           10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           253696000.0           205952000.0 1.241624e+08   167.547300         6.554370e-03
  5.0       6  750.  \t-433.01\t  20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           266958000.0           219214000.0 1.256766e+08   176.305863         2.990807e-02
  5.0       7    -1000.\t    0.\t   20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           269302000.0           221558000.0 1.271907e+08   177.853900         7.202760e-03
  5.0       8       -500.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           271646000.0           223902000.0 1.287049e+08   179.401937         5.689073e-03
  5.0       9              0.\t 0.\t20.         10.0        1        0.0    None       49     2   12519500.0    6259750.0 1.514175e+06     8.268197         0.417317           284165500.0           230161750.0 1.302191e+08   187.670134         2.820038e-02
  5.0      10          500.\t  0.\t 20.         10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           284165500.0           230161750.0 1.317333e+08   187.670134         1.880026e-03
  5.0      11       1000.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           286509500.0           232505750.0 1.332474e+08   189.218171         5.334224e-03
  5.0      12 -750.  \t 433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           286509500.0           232505750.0 1.347616e+08   189.218171         3.556149e-04
  5.0      13 -250.  \t 433.01\t  20.           10.0        1        0.0    None       49     1    3066000.0    3066000.0 1.514175e+06     2.024864         0.102200           289575500.0           235571750.0 1.362758e+08   191.243036         6.837041e-03
  5.0      14    250.  \t433.01\t 20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           302837500.0           248833750.0 1.377900e+08   200.001598         2.992691e-02
  5.0      15    750.  \t433.01\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.393041e+08   200.001598         1.995128e-03
  5.0      16 -500.  \t 866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.408183e+08   200.001598         1.330085e-04
  5.0      17      0.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.423325e+08   200.001598         8.867234e-06
  5.0      18    500.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.438467e+08   200.001598         5.911489e-07
  6.0       0 -500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.453608e+08   200.001598         3.940993e-08
  6.0       1    0.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.468750e+08   200.001598         2.627329e-09
  6.0       2  500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.483892e+08   200.001598         1.751552e-10
  6.0       3 -750.  \t-433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           302837500.0           248833750.0 1.499034e+08   200.001598         1.167702e-11
  6.0       4 -250.  \t-433.01\t  20.           10.0        1        0.0    None       49     2    9082000.0    4541000.0 1.514175e+06     5.997984         0.302733           311919500.0           253374750.0 1.514175e+08   205.999583         2.018222e-02
  6.0       5  250.  \t-433.01\t  20.           10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           314263500.0           255718750.0 1.529317e+08   207.547620         6.554370e-03
  6.0       6  750.  \t-433.01\t  20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           327525500.0           268980750.0 1.544459e+08   216.306182         2.990807e-02
  6.0       7    -1000.\t    0.\t   20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           329869500.0           271324750.0 1.559601e+08   217.854220         7.202760e-03
  6.0       8       -500.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           332213500.0           273668750.0 1.574742e+08   219.402257         5.689073e-03
  6.0       9              0.\t 0.\t20.         10.0        1        0.0    None       49     2   12519500.0    6259750.0 1.514175e+06     8.268197         0.417317           344733000.0           279928500.0 1.589884e+08   227.670454         2.820038e-02
  6.0      10          500.\t  0.\t 20.         10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           344733000.0           279928500.0 1.605026e+08   227.670454         1.880026e-03
  6.0      11       1000.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           347077000.0           282272500.0 1.620168e+08   229.218491         5.334224e-03
  6.0      12 -750.  \t 433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           347077000.0           282272500.0 1.635309e+08   229.218491         3.556149e-04
  6.0      13 -250.  \t 433.01\t  20.           10.0        1        0.0    None       49     1    3066000.0    3066000.0 1.514175e+06     2.024864         0.102200           350143000.0           285338500.0 1.650451e+08   231.243355         6.837041e-03
  6.0      14    250.  \t433.01\t 20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           363405000.0           298600500.0 1.665593e+08   240.001918         2.992691e-02
  6.0      15    750.  \t433.01\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.680735e+08   240.001918         1.995128e-03
  6.0      16 -500.  \t 866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.695876e+08   240.001918         1.330085e-04
  6.0      17      0.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.711018e+08   240.001918         8.867234e-06
  6.0      18    500.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.726160e+08   240.001918         5.911489e-07
  7.0       0 -500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.741302e+08   240.001918         3.940993e-08
