seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_agg_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	9	0	[-500.   -866.03   20.  ]	10	1	0	4	23	1.03617e+07	450509	682.763	15176.1	0.34539	1.36763e+09	3.24036e+07	1.33954e+07	509308	0.0377961
0	9	1	[   0.   -866.03   20.  ]	10	1	0	4	62	8.56852e+06	138202	682.763	12549.8	0.285617	1.37619e+09	3.25418e+07	1.33961e+07	521858	0.0323413
0	9	2	[ 500.   -866.03   20.  ]	10	1	0	4	31	9.89529e+06	319203	682.763	14493	0.329843	1.38609e+09	3.2861e+07	1.33967e+07	536351	0.0362184
0	9	3	[-750.   -433.01   20.  ]	10	1	0	4	59	9.98347e+06	169211	682.763	14622.2	0.332782	1.39607e+09	3.30302e+07	1.33974e+07	550973	0.0369001
0	9	4	[-250.   -433.01   20.  ]	10	1	0	4	72	7.21297e+06	100180	682.763	10564.4	0.240432	1.40329e+09	3.31304e+07	1.33981e+07	561537	0.0277332
0	9	5	[ 250.   -433.01   20.  ]	10	1	0	4	89	8.22349e+06	92398.8	682.763	12044.4	0.274116	1.41151e+09	3.32228e+07	1.33988e+07	573582	0.030185
0	9	6	[ 750.   -433.01   20.  ]	10	1	0	4	49	1.00677e+07	205462	682.763	14745.5	0.335588	1.42158e+09	3.34282e+07	1.33995e+07	588327	0.0365773
0	9	7	[-1000.     0.    20.]	10	1	0	4	18	7.28833e+06	404907	682.763	10674.8	0.242944	1.42887e+09	3.38331e+07	1.34002e+07	599002	0.0279522
0	9	8	[-500.    0.   20.]	10	1	0	4	81	7.38069e+06	91119.6	682.763	10810	0.246023	1.43625e+09	3.39243e+07	1.34008e+07	609812	0.0273975
0	9	9	[ 0.  0. 20.]	10	1	0	4	85	6.92668e+06	81490.4	682.763	10145.1	0.230889	1.44317e+09	3.40057e+07	1.34015e+07	619957	0.0258287
0	9	10	[500.   0.  20.]	10	1	0	4	60	6.73598e+06	112266	682.763	9865.77	0.224533	1.44991e+09	3.4118e+07	1.34022e+07	629823	0.0250361
0	9	11	[1000.    0.   20.]	10	1	0	4	44	1.02574e+07	233123	682.763	15023.4	0.341914	1.46017e+09	3.43511e+07	1.34029e+07	644846	0.036695
0	9	12	[-750.    433.01   20.  ]	10	1	0	4	58	1.0466e+07	180449	682.763	15328.9	0.348868	1.47063e+09	3.45316e+07	1.34036e+07	660175	0.0385563
0	9	13	[-250.    433.01   20.  ]	10	1	0	4	67	7.03e+06	104925	682.763	10296.4	0.234333	1.47766e+09	3.46365e+07	1.34043e+07	670472	0.027289
0	9	14	[250.   433.01  20.  ]	10	1	0	4	71	8.3233e+06	117230	682.763	12190.6	0.277443	1.48599e+09	3.47537e+07	1.34049e+07	682662	0.0304732
0	9	15	[750.   433.01  20.  ]	10	1	0	4	44	1.17215e+07	266397	682.763	17167.7	0.390716	1.49771e+09	3.50201e+07	1.34056e+07	699830	0.0421189
0	9	16	[-500.    866.03   20.  ]	10	1	0	4	26	1.02766e+07	395253	682.763	15051.5	0.342553	1.50798e+09	3.54154e+07	1.34063e+07	714881	0.0384671
0	9	17	[  0.   866.03  20.  ]	10	1	0	4	44	1.03139e+07	234407	682.763	15106.1	0.343797	1.5183e+09	3.56498e+07	1.3407e+07	729987	0.0382264
0	9	18	[500.   866.03  20.  ]	10	1	0	4	29	8.62459e+06	297400	682.763	12631.9	0.287486	1.52692e+09	3.59472e+07	1.34077e+07	742619	0.0325713
