seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_agg_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	8	16	[-2500.    4330.13    20.  ]	10	1	0	9	24	1.72901e+07	720420	786.255	21990.4	0.576336	2.35777e+09	4.90234e+07	1.33931e+07	830814	0.0634096
0	8	17	[   0.   4330.13   20.  ]	10	1	0	9	42	1.55901e+07	371193	786.255	19828.3	0.519671	2.37336e+09	4.93946e+07	1.33939e+07	850642	0.058308
0	8	18	[2500.   4330.13   20.  ]	10	1	0	9	21	1.47684e+07	703256	786.255	18783.2	0.492279	2.38813e+09	5.00978e+07	1.33947e+07	869425	0.0550587
0	9	0	[-2500.   -4330.13    20.  ]	10	1	0	4	26	1.8457e+07	709886	682.763	27032.9	0.615235	2.40658e+09	5.08077e+07	1.33954e+07	896458	0.0670293
0	9	1	[    0.   -4330.13    20.  ]	10	1	0	4	39	1.26667e+07	324788	682.763	18552.2	0.422225	2.41925e+09	5.11325e+07	1.33961e+07	915010	0.0489254
0	9	2	[ 2500.   -4330.13    20.  ]	10	1	0	4	25	1.39047e+07	556187	682.763	20365.3	0.463489	2.43316e+09	5.16887e+07	1.33967e+07	935375	0.0512415
0	9	3	[-3750.   -2165.06    20.  ]	10	1	0	4	62	1.68522e+07	271810	682.763	24682.4	0.561741	2.45001e+09	5.19605e+07	1.33974e+07	960058	0.0612983
0	9	4	[-1250.   -2165.06    20.  ]	10	1	0	4	185	1.51556e+07	81922.3	682.763	22197.5	0.505188	2.46516e+09	5.20424e+07	1.33981e+07	982255	0.0566486
0	9	5	[ 1250.   -2165.06    20.  ]	10	1	0	4	201	1.5753e+07	78373.3	682.763	23072.5	0.525101	2.48092e+09	5.21208e+07	1.33988e+07	1.00533e+06	0.058175
0	9	6	[ 3750.   -2165.06    20.  ]	10	1	0	4	50	1.62457e+07	324914	682.763	23794	0.541523	2.49716e+09	5.24457e+07	1.33995e+07	1.02912e+06	0.0599698
0	9	7	[-5000.     0.    20.]	10	1	0	4	31	1.61877e+07	522183	682.763	23709.1	0.539589	2.51335e+09	5.29679e+07	1.34002e+07	1.05283e+06	0.0599559
0	9	8	[-2500.     0.    20.]	10	1	0	4	190	1.68092e+07	88469.6	682.763	24619.4	0.560307	2.53016e+09	5.30564e+07	1.34008e+07	1.07745e+06	0.0620263
0	9	9	[ 0.  0. 20.]	10	1	0	4	394	1.69944e+07	43133	682.763	24890.6	0.56648	2.54715e+09	5.30995e+07	1.34015e+07	1.10234e+06	0.0628506
0	9	10	[2500.    0.   20.]	10	1	0	4	198	1.55708e+07	78640.3	682.763	22805.6	0.519026	2.56272e+09	5.31781e+07	1.34022e+07	1.12515e+06	0.0581877
0	9	11	[5000.    0.   20.]	10	1	0	4	17	1.11592e+07	656426	682.763	16344.2	0.371975	2.57388e+09	5.38346e+07	1.34029e+07	1.14149e+06	0.0430162
0	9	12	[-3750.    2165.06    20.  ]	10	1	0	4	64	1.62112e+07	253300	682.763	23743.5	0.540373	2.5901e+09	5.40879e+07	1.34036e+07	1.16523e+06	0.058339
0	9	13	[-1250.    2165.06    20.  ]	10	1	0	4	227	1.62e+07	71365.7	682.763	23727.2	0.540001	2.6063e+09	5.41592e+07	1.34043e+07	1.18896e+06	0.059834
0	9	14	[1250.   2165.06   20.  ]	10	1	0	4	184	1.71515e+07	93214.7	682.763	25120.7	0.571717	2.62345e+09	5.42524e+07	1.34049e+07	1.21408e+06	0.0631551
0	9	15	[3750.   2165.06   20.  ]	10	1	0	4	50	1.54332e+07	308664	682.763	22604.1	0.514441	2.63888e+09	5.45611e+07	1.34056e+07	1.23669e+06	0.0577596
0	9	16	[-2500.    4330.13    20.  ]	10	1	0	4	24	1.72901e+07	720420	682.763	25323.7	0.576336	2.65617e+09	5.52815e+07	1.34063e+07	1.26201e+06	0.0634096
0	9	17	[   0.   4330.13   20.  ]	10	1	0	4	42	1.55901e+07	371193	682.763	22833.9	0.519671	2.67176e+09	5.56527e+07	1.3407e+07	1.28484e+06	0.058308
0	9	18	[2500.   4330.13   20.  ]	10	1	0	4	21	1.47684e+07	703256	682.763	21630.3	0.492279	2.68653e+09	5.6356e+07	1.34077e+07	1.30647e+06	0.0550587
