seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	5	3	[ 0.  0. 20.]	10	1	0	24	1	1.3262e+07	1.3262e+07	5421.14	2446.35	0.442067	6.631e+07	6.631e+07	1.26012e+06	4592.16	0.0340052
0	5	4	[5000.    0.   20.]	10	1	0	24	0	0	0	5421.14	0	0	6.631e+07	6.631e+07	1.26554e+06	4592.16	0.00261579
0	6	0	[-2500.   -4330.13    20.  ]	10	1	0	21	0	0	0	3033.7	0	0	6.631e+07	6.631e+07	1.26857e+06	4592.16	0.000201214
0	6	1	[ 2500.   -4330.13    20.  ]	10	1	0	21	0	0	0	3033.7	0	0	6.631e+07	6.631e+07	1.27161e+06	4592.16	1.5478e-05
0	6	2	[-5000.     0.    20.]	10	1	0	21	0	0	0	3033.7	0	0	6.631e+07	6.631e+07	1.27464e+06	4592.16	1.19062e-06
0	6	3	[ 0.  0. 20.]	10	1	0	21	1	1.3262e+07	1.3262e+07	3033.7	4371.56	0.442067	7.9572e+07	7.9572e+07	1.27767e+06	8963.72	0.0340052
0	6	4	[5000.    0.   20.]	10	1	0	21	0	0	0	3033.7	0	0	7.9572e+07	7.9572e+07	1.28071e+06	8963.72	0.00261579
0	7	0	[-2500.   -4330.13    20.  ]	10	1	0	18	0	0	0	1837.15	0	0	7.9572e+07	7.9572e+07	1.28254e+06	8963.72	0.000201214
0	7	1	[ 2500.   -4330.13    20.  ]	10	1	0	18	0	0	0	1837.15	0	0	7.9572e+07	7.9572e+07	1.28438e+06	8963.72	1.5478e-05
0	7	2	[-5000.     0.    20.]	10	1	0	18	0	0	0	1837.15	0	0	7.9572e+07	7.9572e+07	1.28622e+06	8963.72	1.19062e-06
0	7	3	[ 0.  0. 20.]	10	1	0	18	1	1.3262e+07	1.3262e+07	1837.15	7218.8	0.442067	9.2834e+07	9.2834e+07	1.28806e+06	16182.5	0.0340052
0	7	4	[5000.    0.   20.]	10	1	0	18	0	0	0	1837.15	0	0	9.2834e+07	9.2834e+07	1.28989e+06	16182.5	0.00261579
0	8	0	[-2500.   -4330.13    20.  ]	10	1	0	15	0	0	0	1237.45	0	0	9.2834e+07	9.2834e+07	1.29113e+06	16182.5	0.000201214
0	8	1	[ 2500.   -4330.13    20.  ]	10	1	0	15	0	0	0	1237.45	0	0	9.2834e+07	9.2834e+07	1.29237e+06	16182.5	1.5478e-05
0	8	2	[-5000.     0.    20.]	10	1	0	15	0	0	0	1237.45	0	0	9.2834e+07	9.2834e+07	1.29361e+06	16182.5	1.19062e-06
0	8	3	[ 0.  0. 20.]	10	1	0	15	1	1.3262e+07	1.3262e+07	1237.45	10717.2	0.442067	1.06096e+08	1.06096e+08	1.29484e+06	26899.7	0.0340052
0	8	4	[5000.    0.   20.]	10	1	0	15	0	0	0	1237.45	0	0	1.06096e+08	1.06096e+08	1.29608e+06	26899.7	0.00261579
0	9	0	[-2500.   -4330.13    20.  ]	10	1	0	12	0	0	0	936.892	0	0	1.06096e+08	1.06096e+08	1.29702e+06	26899.7	0.000201214
0	9	1	[ 2500.   -4330.13    20.  ]	10	1	0	12	0	0	0	936.892	0	0	1.06096e+08	1.06096e+08	1.29795e+06	26899.7	1.5478e-05
0	9	2	[-5000.     0.    20.]	10	1	0	12	0	0	0	936.892	0	0	1.06096e+08	1.06096e+08	1.29889e+06	26899.7	1.19062e-06
0	9	3	[ 0.  0. 20.]	10	1	0	12	1	1.3262e+07	1.3262e+07	936.892	14155.3	0.442067	1.19358e+08	1.19358e+08	1.29983e+06	41055	0.0340052
0	9	4	[5000.    0.   20.]	10	1	0	12	0	0	0	936.892	0	0	1.19358e+08	1.19358e+08	1.30076e+06	41055	0.00261579
0	10	0	[-2500.   -4330.13    20.  ]	10	1	0	9	0	0	0	786.255	0	0	1.19358e+08	1.19358e+08	1.30155e+06	41055	0.000201214
0	10	1	[ 2500.   -4330.13    20.  ]	10	1	0	9	0	0	0	786.255	0	0	1.19358e+08	1.19358e+08	1.30234e+06	41055	1.5478e-05
0	10	2	[-5000.     0.    20.]	10	1	0	9	0	0	0	786.255	0	0	1.19358e+08	1.19358e+08	1.30312e+06	41055	1.19062e-06
0	10	3	[ 0.  0. 20.]	10	1	0	9	1	1.3262e+07	1.3262e+07	786.255	16867.3	0.442067	1.3262e+08	1.3262e+08	1.30391e+06	57922.3	0.0340052
0	10	4	[5000.    0.   20.]	10	1	0	9	0	0	0	786.255	0	0	1.3262e+08	1.3262e+08	1.3047e+06	57922.3	0.00261579
0	11	0	[-2500.   -4330.13    20.  ]	10	1	0	6	0	0	0	710.757	0	0	1.3262e+08	1.3262e+08	1.30541e+06	57922.3	0.000201214
0	11	1	[ 2500.   -4330.13    20.  ]	10	1	0	6	0	0	0	710.757	0	0	1.3262e+08	1.3262e+08	1.30612e+06	57922.3	1.5478e-05
0	11	2	[-5000.     0.    20.]	10	1	0	6	0	0	0	710.757	0	0	1.3262e+08	1.3262e+08	1.30683e+06	57922.3	1.19062e-06
0	11	3	[ 0.  0. 20.]	10	1	0	6	1	1.3262e+07	1.3262e+07	710.757	18659	0.442067	1.45882e+08	1.45882e+08	1.30754e+06	76581.3	0.0340052
0	11	4	[5000.    0.   20.]	10	1	0	6	0	0	0	710.757	0	0	1.45882e+08	1.45882e+08	1.30825e+06	76581.3	0.00261579
0	12	0	[-2500.   -4330.13    20.  ]	10	1	0	3	0	0	0	672.919	0	0	1.45882e+08	1.45882e+08	1.30892e+06	76581.3	0.000201214
0	12	1	[ 2500.   -4330.13    20.  ]	10	1	0	3	0	0	0	672.919	0	0	1.45882e+08	1.45882e+08	1.3096e+06	76581.3	1.5478e-05
0	12	2	[-5000.     0.    20.]	10	1	0	3	0	0	0	672.919	0	0	1.45882e+08	1.45882e+08	1.31027e+06	76581.3	1.19062e-06
0	12	3	[ 0.  0. 20.]	10	1	0	3	1	1.3262e+07	1.3262e+07	672.919	19708.2	0.442067	1.59144e+08	1.59144e+08	1.31094e+06	96289.5	0.0340052
0	12	4	[5000.    0.   20.]	10	1	0	3	0	0	0	672.919	0	0	1.59144e+08	1.59144e+08	1.31161e+06	96289.5	0.00261579
